Level,Symbol,Meaning,Radical Component Name,Radical Component Symbol,Meaning Mnemonic,Reading Onyomi,Reading Kunyomi,Reading Nanori,Reading Whitelist,Reading Mnemonic
40,妖,"Supernatural,Enchanting","Woman,Heaven","女,天","What kind of <radical>woman</radical> comes down from <radical>heaven</radical>? A <kanji>supernatural</kanji> one. She is so <kanji>enchanting</kanji>.

Imagine your idea of what an extremely supernatural woman would look like, and have her come down from heaven towards you. You're totally enchanted by her looks.",<reading><jp>よう</jp></reading>,<jp>あや</jp>,None,よう,"The <kanji>supernatural</kanji> woman comes down in front of you and she's so <kanji>enchanting</kanji> that it takes a while to realize she's completely made of <reading>yo</reading>gurt (<jp>よう</jp>).

Touch the supernatural yogurt woman and feel the yogurt. Taste the yogurt, what flavor is it? It's totally enchanting you further."
26,我,"I,Me",Ego,我,"Your <radical>ego</radical>... it's totally out of control. <kanji>I</kanji> mean, my ego isn't out of control. I'm the greatest. That's <kanji>me</kanji>. But your ego? Ugh, so out of control unlike my amazing ego.

Just keep going with this sentence about the ego. You can't stop, because really it's your ego that's out of control. That's <kanji>I</kanji> when you're saying it.",<reading><jp>が</jp></reading>,"<jp>われ, わ</jp>",None,が,"<kanji>I</kanji> am the greatest in the world! I am no baby like you, that's why. A baby who says ""<reading>ga</reading> (<jp>が</jp>) ga ga ga!""

You're just destroying the ego of that other guy. ""Why?"" you ask? ""Because <kanji>I</kanji> am the boss here. And you are the baby. Ego things."""
35,喋,"Chat,Talk","Mouth,World,Tree","口,世,木","The <radical>mouth</radical> of the <radical>World</radical> <radical>Tree</radical>, all it does is <kanji>chat</kanji> and <kanji>talk</kanji>.

You'd think the World Tree's mouth would talk wisdom, but all it does is chat, chat, chat.",<jp>ちょう</jp>,<reading><jp>しゃべ</jp></reading>,None,しゃべ,"To <kanji>chat</kanji> or <kanji>talk</kanji> with the World Tree, just head over to <reading>Sha</reading>man <reading>Bay</reading> (<jp>しゃべ</jp>).

The locals shorten Shaman Bay to ""Sha Bay,"" because they always go there to <jp>喋る</jp> with the World Tree. Imagine all the shamans hanging about in the bay."
10,葉,"Leaf,Leaves","Flowers,World,Tree","艹,世,木","In the <radical>world</radical> of <radical>flowers</radical> and <radical>tree</radical>s, the most important thing is the <kanji>leaf</kanji>. <kanji>Leaves</kanji> are how flowers and trees get their nutrients from the sun! 

Leaves, no matter how little, are the most important thing in the world for them.",<jp>よう</jp>,"<reading><jp>は, ば</jp></reading>",None,"は, ば","Picture a little flower working really hard to grow its first leaf. The <kanji>leaf</kanji> pops out and it shouts, ""<reading>Ha</reading> (<jp>は</jp>)!""

<jp>は</jp> is the sound of a leaf coming into existence. Whenever you see a plant from now on, hear the little ha sound it makes when each leaf pops out of its body."
42,焦,Char,"Turkey,Boil","隹,灬","You take a <radical>turkey</radical> and try to <radical>boil</radical> it but you <kanji>char</kanji> it instead. That's what happens when you throw meat into a pot on high with no water in there.

You should know better than to try to boil something without water! Now what are you going to do with this raw, but charred turkey?!",<reading><jp>しょう</jp></reading>,"<jp>こ, あせ</jp>",None,しょう,"You're staring sadly at the <kanji>char</kanji>red turkey when you suddenly sense the <reading>Shou</reading>gun (<jp>しょう</jp>) looming behind you. You were supposed to be cooking this turkey for him and now he looks really, really mad.

The Shougun reaches down and bites a charred hunk off the turkey. He yells and spits it out. Why did he do that?! You have no idea but it looked nasty."
17,無,Nothing,Nothing,無,The <radical>nothing</radical> radical and the <kanji>nothing</kanji> kanji are exactly the same! Woah!,"<reading><jp>む, ぶ</jp></reading>",<jp>な</jp>,None,"む, ぶ","<kanji>Nothing</kanji> can <reading>moo</reading> (<jp>む</jp>) quite like a cow can moo. Cows are the best at going moo. That’s a fact.

Listen to this cow moo. Can you do a better moo than this moo cow? Nope."
31,貨,Freight,"Change,Shellfish","化,貝","You want to <radical>change</radical> your <radical>shellfish</radical> into <kanji>freight</kanji> so you can transport it. That means packing them up into giant freight containers.

Imagine changing your shellfish from loose, wet form, to solid freight form. It's actually a lot of hard work.",<reading><jp>か</jp></reading>,None,None,か,"To move this <kanji>freight</kanji>, you need a <reading>ca</reading>r (<jp>か</jp>). You strap all of the freight containers to the top of your car, stacked nice and high and precarious, so you can move it.

Picture all of this freight stacked on top of your car. As you drive the car, every turn you make feels slow and heavy from the freight weight."
28,清,Pure,"Tsunami,Blue","氵,青","A <radical>tsunami</radical> that's <radical>blue</radical> is <kanji>pure</kanji>. Some tsunami are other colors, like brown or red because they aren't pure, they'll full of trash and poop and other horrible things. But a blue tsunami is completely pure!

Picture this pure blue tsunami. You can see every crystal clear drop of water in it.","<reading><jp>せい, しょう, しん</jp></reading>",<jp>きよ</jp>,<jp>し</jp>,"せい, しょう, しん","Seeing this <kanji>pure</kanji> blue tsunami inspires you to pull out your glowing blue <reading>sa</reading>ber (<jp>せい</jp>)! As the pure water comes toward you, you take one, long slash!

SPLAASHH! The tsunami's pure water splits and it absorbed into your saber. Now it's pure too. And transparent!"
57,漬,Pickle,"Tsunami,Blame","氵,責","<radical>Tsunami</radical>s get <radical>blame</radical>d because they <kanji>pickle</kanji> everything in their path. That means that everything smells of pickles after a tsunami.

Imagine a tsunami crashing over the land, being blamed by everyone. In its path is are piles and piles of pickles, as far as the eye can see! ",<jp>し</jp>,<reading><jp>つ</jp></reading>,None,つ,"Looking at all those <kanji>pickle</kanji>s, you bend down and pick up <reading>two</reading> (<jp>つ</jp>) of them. One in each hand. You look at the pickles in your hand and wonder whether to try one.

Picture the two pickles and imagine what kind of pickles they are."
48,貼,Paste,"Shellfish,Fortune","貝,占","Your <radical>shellfish</radical> are worth a <radical>fortune</radical> because you decided to <kanji>paste</kanji> your fortune to the shellfish.

Picture all of your riches, your money, your jewels. They're all pasted directly onto all of your shellfish!",<jp>ちょう</jp>,<reading><jp>は</jp></reading>,None,は,"You're a little crazy, which is why you decided to use <kanji>paste</kanji> to paste your entire fortune to these shellfish, and as you paste each one you yell out, ""<reading>Ha</reading> (<jp>は</jp>)!"" Paste.

""Ha ha!"" Paste paste. ""Ha ha ha!!"" PASTE PASTE PASTE."
47,粘,Sticky,"Rice,Fortune","米,占","Your <radical>rice</radical> <radical>fortune</radical> is <kanji>sticky</kanji>. Rice is sticky. So is your rice fortune. Your fortune of rice is sticky because it is made up entirely of sticky rice.

Look at this sticky rice fortune of yours. Run your hands through it and feel the sticky rice between your fingers. Hear the sticky sucking sounds and you stir the sticky rice about.",<reading><jp>ねん</jp></reading>,<jp>ねば</jp>,None,ねん,"This rice is so <kanji>sticky</kanji> that you are able to sculpt <reading>nen</reading>doroids (<jp>ねん</jp>) from it. Your rice fortune is worth even more now that you are hand making limited edition nendoroids from it.

Imagine sculpting these sticky rice nendoroids with your bare hands. Feel the sticky rice between your fingers as you smush the rice into cute little nendoroids."
48,辱,Humiliate,"Landslide,Measurement","辰,寸","The <radical>landslide</radical> <radical>measurement</radical> <kanji>humiliate</kanji>s you. You told everyone you couldn't come to work, that your house had been destroyed and your car was carried away, but then scientists measured the landslide, and it only went a few feet.

Honestly, that's what you get for lying. But it doesn't make it any less humiliating even if you deserve it.",<reading><jp>じょく</jp></reading>,<jp>はずかし</jp>,None,じょく,"Your friends and coworkers <kanji>humiliate</kanji> you more by making <reading>joke</reading>s (<jp>じょく</jp>). ""Uh oh, I heard it might rain later, I hope you don't drown in the inch of water that's coming!""

Imagine all of the cruel jokes people say to humiliate you. Feel your face burn and your stomach flip."
47,唇,Lips,"Landslide,Mouth","辰,口","A <radical>landslide</radical> came out of your <radical>mouth</radical> and created your <kanji>lips</kanji>. Before the landslide, you just had a wide open mouth hole.

Picture your mouth as an open hole. Now a landslide of something (words? food? something worse?) comes pouring out, and when it's done you have lips. You flap them open and closed to test them out.",<jp>しん</jp>,<reading><jp>くちびる</jp></reading>,None,くちびる,"Now you can use your new <kanji>lips</kanji> to enjoy a nice, cold <reading>Kuchi beer</reading> (<jp>くちびる</jp>). The Kuchi people are Afghan Pashtun nomads. They are lesser known for their amazing beer. And you've never been able to get this delicious beer into your mouth, but now that you have lips you can get it all in there.

Imagine wrapping your new lips around the mouth of this Kuchi beer bottle. It's so good! And you aren't spilling any of it!"
