Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
50	邪	Wicked	Fang,Building	牙,阝	"A <radical>fang</radical> on a <radical>building</radical> shows that it's <kanji>wicked</kanji>. Something wicked probably lives in the building too.<br><br>

- Hint: Not like, wicked cool, but like wicked evil. I see you, New Englanders."	<reading><jp>じゃ</jp></reading>	<jp>よこしま</jp>	None	じゃ	"You peek inside the <kanji>wicked</kanji> building and a wicked <reading>ja</reading>guar (<jp>じゃ</jp>) suddenly pounces at you! You let out a sigh of relief when it's stopped by the window, but then... the window opens?! What a wicked building! It's letting the jaguar get you!<br><br>

- Hint: Imagine being chased around the outside of this wicked fanged building as the wicked fanged jaguar tries to eat you. Ahhh!"
37	抗	Confront	Fingers,Lid,Table	扌,亠,几	"You take your <radical>fingers</radical> and slam a <radical>lid</radical> on the <radical>table</radical>. You make this big noise to <kanji>confront</kanji> the person in front of you. <br><br>

- Hint: They weren't listening, which is why you slammed that lid down. You'll have to confront them more directly."	<reading><jp>こう</jp></reading>	<jp>あらが</jp>	None	こう	"You are trying to <kanji>confront</kanji> Emperor <reading><jp>こう</jp></reading>. You're confronting him about all the kanji he's forcing you, and everyone else, to learn. ""Look here <jp>こういち</jp>! I know you said I'd learn like 2000 kanji in no time, but this is way too efficient! What will the people do when they're done? Do you think they will sit idly by?""<br><br>

- Hint: <jp>こういち</jp> is laughing at you as you confront him. Which makes you angrier, so you bang the lid on the table some more."
60	坑	Pit,Hole	Dirt,Lid,Table	土,亠,几	"In the <radical>dirt</radical>, you find a <radical>lid</radical> under the <radical>table</radical>. You lift it to reveal a deep <kanji>pit</kanji>. Why is there a <kanji>hole</kanji> under your table?<br><br>

- Hint: You pull away the lid and crawl inside. There is a ladder that takes you deep into the pit."	<reading><jp>こう</jp></reading>	None	None	こう	"When you reach the bottom of the <kanji>pit</kanji>, you hear someone scuffling around and the sounds of chains. You light a match and inch closer to see what it is. In the darkness, you see <reading><jp>こう</jp></reading>, starved and chained in a pit under your table.<br><br>

- Hint: After you've nursed <jp>こういち</jp> back to health, he explains that he was put here by a clone <jp>こういち</jp>–the very same <jp>こういち</jp> who became emperor. He tells you he can think of around 61-70 different pain levels of revenge, but also that ""it probably wouldn't be worth it, so let's just hang out for a while instead. Ooh, are those cookies?"""
26	郵	Mail,Post	Car,Building	車,阝	"A broken <radical>car</radical> sits in a <radical>building</radical>. You need to get rid of it, so you put it in the <kanji>mail</kanji>. Or, depending on where you live, maybe you put it in the <kanji>post</kanji>.<br><br>

- Hint: You just put some postage on it and watch the mail carrier take it away like any other piece of mail."	<reading><jp>ゆう</jp></reading>	None	None	ゆう	"Who did you address this broken car <kanji>mail</kanji> (or <kanji>post</kanji>) to? You sent it to the <reading>you</reading>ths (<jp>ゆう</jp>) of the world. <br><br>

- Hint: You figure youths don't have cars anymore, so they could use one. Ugh, youths these days and their ride share apps."
14	約	Promise	Thread,Pool	糸,勺	"You tie a <radical>thread</radical> on your finger before jumping in the <radical>pool</radical> to remind yourself of the <kanji>promise</kanji> you made to your mother. The thread represents the promise you made to mow the lawn after you finished swimming in the pool.<br><br>

- Hint: The promise reminding thread on your finger was tied too tight. You can feel the thread starting to cut off your circulation as your finger starts to turn purple and go numb. It’s really uncomfortable."	<reading><jp>やく</jp></reading>	None	None	やく	"After you get out of the pool, you keep the <kanji>promise</kanji> you made to your mother. So you get on your <reading>yak</reading> (<jp>やく</jp>) powered mower and trim the grass. Yes, your mower is pulled by a yak. It’s very efficient.<br><br>

- Hint: Imagine yourself sitting on a riding mower as you’re pulled around the yard by a yak. The yak is having a hard time pulling you so it's making lots of yak noises. Hear them in your mind."
15	晩	Night,Evening	Sun,Excuse	日,免	"The <radical>sun</radical> has an <radical>excuse</radical> for disappearing at <kanji>night</kanji>. The sun gets really tired, same as anyone else – so when night rolls around the sun excuses itself and goes to sleep. It’s a valid excuse.<br><br>

- Hint: Imagine you’re the sun, working all day. Of course you get tired. This is a good excuse to go to bed at night and get some rest. Feel how sore and hot and sweaty and exhausted you are after a hard day’s work of being the sun."	<reading><jp>ばん</jp></reading>	None	None	ばん	"Since you’re the sun, it’s pretty bright, so before you excuse yourself for the <kanji>night</kanji>, you’re wearing Ray-<reading>Ban</reading> (<jp>ばん</jp>) sunglasses. You keep these Ray-Ban sunglasses on all day to protect your eyes from being burned by yourself.<br><br>

- Hint: You’re a pretty cool dude. Ray-Bans are cool. You even wear them at night you’re so awesome. Yeah."
12	勉	Exertion	Excuse,Power	免,力	"You’ll have to <radical>excuse</radical> me, having all this <radical>power</radical> puts a lot of strain and <kanji>exertion</kanji> on my body. My power comes from exertion of muscle, so please excuse me if I start to perspire.<br><br>

- Hint: Imagine yourself under great exertion. You’re attempting to use your power to move something and it’s really requiring a lot of exertion to move. Picture yourself doing this action and imagine how difficult it is."	<reading><jp>べん</jp></reading>	None	None	べん	"Excuse me, I don’t think I’ve introduced myself yet. My name is <reading>Ben</reading> (<jp>べん</jp>) and I use powerful muscle <kanji>exertion</kanji> to accomplish every task. Ben knows what Ben wants and how to get it. Remember that, kids.<br><br>

- Hint: Picture this Ben in your head. Ben always uses lots of exertion to do tasks. Imagine him using an unnecessary amount of power and exertion in carrying out normal everyday tasks."
37	串	Skewer,Spit	Skewer	串	"The <radical>skewer</radical> radical and the <kanji>skewer</kanji> kanji are exactly the same!<br><br>

- Hint: Know your radicals, yo."	None	<reading><jp>くし</jp></reading>	None	くし	"Uh oh, this <kanji>skewer</kanji> is really... <reading>cushy</reading> (<jp>くし</jp>). It's so soft and cushy you can't get any meat or vegetables onto it.<br><br>

- Hint: Imagine trying to use this cushy skewer. It's the right shape (long, thin, pointy at one end), but every time you try to put something on it it squishes in on itself like a long marshmallow."
18	禁	Prohibit,Prohibition	Tree,Jackhammer	木,示	"Killing two <radical>tree</radical>s with a <radical>jackhammer</radical> is expressly <kanji>prohibit</kanji>ed. Don't get me wrong, you can rip up one tree with your jackhammer, but not two.<br><br>

- Hint: Imagine standing in front of a forest with your jackhammer, staring at a sign with just this kanji on it. Tree plus tree with jackhammer equals prohibited. Hmm."	<reading><jp>きん</jp></reading>	None	None	きん	"The person who decided to <kanji>prohibit</kanji> jackhammering two trees is the <reading>Kin</reading>g (<jp>きん</jp>) of England. He's the only person who's able to prohibit certain things, so it had to be him.<br><br>

- Hint: Picture the King angrily covering his ears as his subjects jackhammer trees. He screams and shouts, his crown bouncing on his head, and points at his new sign that prohibits the jackhammering of trees."
13	問	Problem,Question	Gate,Mouth	門,口	"If you run into a <radical>gate</radical> <radical>mouth</radical> first, you’re going to have a <kanji>problem</kanji>. Smashing your mouth into a gate is going to hurt. A lot. The problem you’re now in is one of getting to a hospital and having your mouth sewn back on. The <kanji>question</kanji> is, how are you going to get to the hospital?<br><br>

- Hint: Imagine having your mouth bashed into a gate. It’s going to hurt. Imagine how painful this would be and how problematic it is. Imagine that the only question in your mind is how to get to the hospital as quickly as you possibly can."	<reading><jp>もん</jp></reading>	<jp>と, とん</jp>	None	もん	"The reason you ran mouth first into this gate was because you were being chased by a <reading>mon</reading>ster (<jp>もん</jp>). A monster in and of itself is a big enough <kanji>problem</kanji> as is, let alone smashing your mouth into a gate. You poor, hapless soul.<br><br>

- Hint: Monsters are scary. Maybe you’ve had a dream where you were being chased by one. Remember how scary that is when you see this kanji."
14	残	Remainder	Yakuza,Bar	"歹,<i class=""radical-bar""></i>"	"<radical>Yakuza</radical> <radical>bars</radical> barely exist. The <kanji>remainder</kanji> of them aren't even in Japan.<br><br>

- Hint: Imagine the yakuza bars all being shut down. There's only one place where they can remain."	<reading><jp>ざん</jp></reading>	<jp>のこ</jp>	None	ざん	"The <kanji>remainder</kanji> of the yakuza bars aren't in Japan. Strangely, they are all in <reading>Zan</reading>zibar (<jp>ざん</jp>).<br><br>

- Hint: Imagine a yakuza bar in Zanzibar. What a strange place to hold out."
15	浅	Shallow	Tsunami,Bar	"氵,<i class=""radical-bar""></i>"	"If you visit a <radical>bar</radical> after a <radical>tsunami</radical>, you’ll be hanging out in <kanji>shallow</kanji> water. After a tsunami, you want to relax with a drink at the bar. Unfortunately, tsunamis cause floods, and the bar floor is immersed in shallow water.<br><br>

- Hint: Picture yourself at this bar, sipping on a drink while you’re wading in this shallow water. Feel the shallow water getting your socks and shoes all wet. It’s uncomfortable and cold."	<jp>せん</jp>	<reading><jp>あさ</jp></reading>	None	あさ	"What beer are you drinking at this bar while standing in <kanji>shallow</kanji> water? You’re drinking <reading>Asa</reading>hi (<jp>あさ</jp>), the beer of the salaryman. Asahi is super dry, so it takes your attention away from the shallow water a bit.<br><br>

- Hint: Picture yourself in the bar again sipping on this Asahi beer. Taste the beery beer taste of Asahi as you walk around the bar with your wet feet."
