Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
44	笠	Conical Hat	Bamboo,Stand	竹,立	"A <radical>bamboo</radical> thing you put on your head to <radical>stand</radical> taller would probably be a hat. A bamboo hat is probably one of those hats you think of when you think of rice farmers, a <kanji>conical hat</kanji>.<br><br>

- Hint: You know the ones I'm talking about? They're cone-shaped, sort of, and they go on your head, keeping the sun off your face."	<jp>りゅう</jp>	<reading><jp>かさ</jp></reading>	None	かさ	"A <kanji>conical hat</kanji> is kind of like an umbrella on your head. What's the reading for ""umbrella"" in Japanese? Why, it's <reading>kasa</reading> (<jp>かさ</jp>)!<br><br>

- Hint: Think about a bamboo umbrella on your head. They're pretty similar in shape, after all."
40	拉	Abduct,Pull	Fingers,Stand	扌,立	"Your <radical>fingers</radical> have to <radical>stand</radical> up straight, to protect you from being <kanji>abduct</kanji>ed, or <kanji>pull</kanji>ed away against your will.<br><br>

- Hint: You're convinced someone is trying to abduct you, so you need to keep your fingers standing at all times, ready to defend yourself. Your fingers are feeling pretty stiff, but you still keep them standing, just in case."	<reading><jp>ら</jp></reading>	None	None	ら	"Suddenly, someone really is trying to <kanji>abduct</kanji> you. They're <kanji>pull</kanji>ling you away. It's the ancient Egyptian god <reading>Ra</reading> (<jp>ら</jp>). Help!<br><br>

- Hint: Luckily, your fingers were standing to attention and you were able to fight off the mighty Ra. He won't try to abduct you again in a hurry. Thank goodness for those standing fingers."
40	麺	Noodles	Wheat,Face	麦,面	"One way to put <radical>wheat</radical> in your <radical>face</radical> is with <kanji>noodles</kanji>.
<br><br>

- Hint: Imagine yourself shoveling piles of wheaty noodles into your face. They're so wheaty and delicious!"	<reading><jp>めん</jp></reading>	None	None	めん	"Once you're done stuffing noodles in your face, you can use your leftover noodles to make <kanji>noodle</kanji><reading>men</reading> (<jp>めん</jp>).<br><br>

- Hint: Did you ever use to make pictures with your food? (Or maybe you still do? We won't judge.) Imagine you're doing that again, and think about how lifelike your noodle men are!"
16	関	Related,Connected	Gate,Horns,Heaven	"門,<i class=""radical-horns""></i>,天"	"This <radical>gate</radical> of <radical>horns</radical> will take you to <radical>heaven</radical>. These horns are <kanji>related</kanji> and <kanji>connected</kanji> to heaven in some way.<br><br>

- Hint: Perhaps they are related to heaven because the devil has horns? Perhaps they are connected to heaven because these are the horns of heaven's enemies? The real reason they're connected will be revealed in the reading mnemonic."	<reading><jp>かん</jp></reading>	<jp>かか, せき</jp>	None	かん	"They are <kanji>related</kanji> and <kanji>connected</kanji> to heaven because these are the horns that Genghis <reading>Khan</reading> (<jp>かん</jp>) made from his enemies. God said he could come into heaven if he made a gate of horns, so that's what he did.<br><br>

- Hint: Imagine Genghis Khan taking horns off his enemies, and making a gate to heaven. The horn gate is connected to both heaven and Genghis Khan in that way."
8	間	Interval,Interval of Time,Interval of Space	Gate,Sun	門,日	"There's a <radical>gate</radical> that the <radical>sun</radical> goes through at a regular <kanji>interval</kanji>. There is an <kanji>interval of time</kanji> in the sense that the sun goes through it at the same time every day. And there is an <kanji>interval of space</kanji> in the sense that it has to go through the space between the gate posts.<br><br>

- Hint: ""Interval"" is a weird word to remember, but just think of the sun going around the earth and through the gate like clockwork. Every 24 hours it passes through the gate, and each interval is exactly the same."	<reading><jp>かん, けん</jp></reading>	<jp>あいだ, ま</jp>	None	かん, けん	"This method of keeping track of <kanji>interval</kanji>s of time was invented by the great Khans of Mongolia, specifically the most famous Khan of all: Genghis <reading>Khan</reading> (<jp>かん</jp>).<br><br>

Genghis Khan has had a huge impact on the world as we know it, especially the Eurasian continent of the past, so he's going to come up a lot from now on. Be prepared to get very familiar with him and his friends!<br><br>

- Hint: Picture Genghis Khan ordering his most skilled inventors and builders to create this special sun gate so they can harness the power of intervals, and all people under his rule can benefit from the accurate telling of time."
3	今	Now	Now	今	"The kanji and the radical are the same, so remembering the meaning of this kanji is as simple as making sure you know the radical for <radical>now</radical> first! If you know the radical, you know this kanji means <kanji>now</kanji> as well.<br><br>

- Hint: Make sure you know those radicals, yo!"	<reading><jp>こん</jp></reading>	<jp>いま</jp>	None	こん	"Right <kanji>now</kanji> the <reading>con</reading>dors (<jp>こん</jp>) are in danger! Not next week, not next year, right now! Haven't you heard that deforestation and pollution are killing all of the condors?!<br><br>

- Hint: Go outside right now and do something to save the condors. If you don't do something right now there won't be enough time left!"
3	切	Cut	Seven,Sword	七,刀	"If you have <radical>seven</radical> <radical>swords</radical>, there's only so much you can do with them. The main thing? Probably using them to <kanji>cut</kanji> something.<br><br>

- Hint: Take these seven swords and swing them around. <kanji>Cut</kanji> everything in your path, including yourself. Then, think about how dumb it was to try to use seven swords at once, and then feel the pain of the cut you gave yourself. Ouch, ouch ouch."	<reading><jp>せつ</jp></reading>	<jp>き</jp>	None	せつ	"Because having seven swords for yourself is too much, you decide to take the swords and divide them up amongst pairs of people. You <kanji>cut</kanji> them into pairs, and give <reading>sets</reading> (<jp>せつ</jp>) to everyone who needs them in the village.<br><br>

- Hint: Just make sure you think about how you need to give them away in <reading>sets</reading>, and not anything else. This is the most important thing to think about in your head as you're trying to establish the mnemonic for your kanji reading memory. It's gotta be sets."
3	分	Part,Minute,Separate,Understand	Fins,Sword	ハ,刀	"The <radical>fins</radical> that fell onto my <radical>sword</radical> were sliced into two <kanji>parts</kanji>.<br><br>

- Hint: The logic of this story makes a lot of sense - even in the kanji itself the fins are falling onto the sword from above. What happens to things that fall onto swords? They become more than one <kanji>part</kanji>."	<reading><jp>ぶん, ふん, ぶ</jp></reading>	<jp>わ</jp>	None	ぶん, ふん, ぶ	"Now that you've cut the fish, it's time to cut something else into <kanji>parts</kanji>. Next on your list is the <reading>buns</reading> (<jp>ぶん</jp>) which need to be split up amongst the people. If you'd like to learn the second reading, just think about how <reading>fun</reading> (<jp>ふん</jp>) it will be to do this task.<br><br>

- Hint: Think about the <reading>buns</reading> (<jp>ぶん</jp>) as absolutely delicious things you want to eat really bad. If you want to eat the buns, and you taste the buns in your imagination, you'll surely remember that the reading for this kanji is <jp>ふん</jp> as well."
3	内	Inside,Within	Head,Person	冂,人	"There's a <radical>person</radical> <kanji>inside</kanji> your <radical>head</radical>.<br><br>

- Hint: And, you have no idea how to get them out. They're <kanji>inside</kanji> for good, and it's freaking you out. As in, there's a little person in there, running around, controlling your brain. People think you're crazy, but you know better... He's <kanji>inside</kanji> there, doing evil things."	<reading><jp>ない</jp></reading>	<jp>うち</jp>	None	ない	"You know this kanji means inside, so you can keep thinking about the person that’s inside you, running around. You finally discover him, and try to take him out, but before you can, he pulls out a <reading>kni</reading>fe (<jp>ない</jp>) and threatens to cut you if you do anything irrational.<br><br>

- Hint: Imagine him holding the knife out, threatening to stab your brain. You’re in a conundrum here. If you don’t take him out, you’re in trouble, but if you do try to take him out, he might stab you in the brain with his knife. Try to think a way around this situation, focusing mainly on his knife."
3	公	Public	Fins,Private	ハ,ム	"You have <radical>fins</radical> in <radical>private</radical>. But, you want the world to see them, so you take them <kanji>public</kanji>.<br><br>

- Hint: Picture yourself in private, with fins. You wish others could see them. ""That's it,"" you decide. ""It's time to show the world. I'm going to make my fins public!"""	<reading><jp>こう</jp></reading>	None	None	こう	"You head out into the <kanji>public</kanji> where everyone can see your fins, but... things have changed. All people are the same. There are thousands of <reading><jp>こう</jp></reading>s walking around, and they all stare at you (though they pretend like they aren't).<br><br>

- Hint: Remember, whenever we see the reading <jp>こう</jp>, think of <jp>こういち</jp>, a founder of WaniKani. We'll keep it consistent, so over time you should develop a character around <jp>こういち</jp> that you learn to love or hate.<br><br>

- Hint: How long have you been hiding in private with your fins? The public areas have changed, and all the people have become <jp>こういち</jp>s. One mother <jp>こういち</jp>--pushing a baby <jp>こういち</jp>--looks up and stares at your fins. Now you remember why you never go out in public."
3	元	Origin	Origin	元	"The <radical>origin</radical> radical and the <kanji>origin</kanji> kanji are the same!<br><br>

- Hint: Know your radicals!"	<reading><jp>げん, がん</jp></reading>	<jp>もと</jp>	None	げん, がん	"The <kanji>origin</kanji> of everything can be found in <reading>Gen</reading>ji (<jp>げん</jp>). Genji is the name of the main character in the world's first ever novel, ""The Tale of Genji."" <br><br>

Picture him as a rich, pretty boy who cares a ton about his looks and gets along really well with all the ladies. He's also really great at poetry, which helps the lady situation.<br><br>

- Hint: Genji's origin story is pretty important when it comes to mnemonics and Japanese literature. He's going to keep popping up on your kanji journey, so make sure you remember him!"
