Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
54	悠	Leisure	Leader,Stick,Winter,Heart	"ｲ,<i class=""radical-stick""></i>,夂,心"	"The <radical>leader</radical> who usually hits you with a <radical>stick</radical> in <radical>winter</radical> finds it in his <radical>heart</radical> to give you some <kanji>leisure</kanji> time.<br><br>

- Hint: You fall to your knees, ""Oh thank you for not hitting me with your stick and letting me relax!"" You haven't had a moment of leisure in ages!"	<reading><jp>ゆう</jp></reading>	None	None	ゆう	"You're just about to start your <kanji>leisure</kanji> time when a group of <reading>you</reading>ths (<jp>ゆう</jp>) appears with their own sticks. You look back for the leader, and he's wearing a bathrobe, sunglasses, and is drinking some hot cocoa. Wait... this is leisure time for... HIM?! OH NO!<br><br>

- Hint: As the leader leisurely watches, the youths smack you with their sticks. What a cruel world! ""Enjoy your leisure time,"" the leader yells over, ""the youths hit much softer than I do. Have fun!"""
54	茎	Stem	Flowers,Tombstone	艹,圣	"When you leave <radical>flowers</radical> on a <radical>tombstone</radical> they look good at first, but after a few days or some harsh weather, there's nothing left but <kanji>stem</kanji>s. That's why you have to replace flowers on tombstones all the time. If you don't it will look like you only left the stems there, and that's pretty disrespectful.<br><br>

- Hint: Imagine being in a graveyard looking at all the tombstones and seeing nothing but stems on all of them. All the pretty flowery parts have died and blown away."	<jp>きょう, けい</jp>	<reading><jp>くき</jp></reading>	None	くき	"You have an idea that can make these tombstones look better than just having leftover <kanji>stem</kanji>s all over them. You brought <reading>cookie</reading>s (<jp>くき</jp>)! Cookies don't fall apart in the wind, and everyone loves cookies, alive or dead. You replace the stems with the cookies and everything looks a lot nicer.<br><br>

- Hint: Look at all the cookie covered tombstones. Now your bag is full of stems, but you can use them to make more cookies to bring back next time. Don't worry, nobody eats them. Stem cookies are probably poisonous."
54	哺	Nurse,Suckle	Mouth,Wedding	口,甫	"After your <radical>wedding</radical> you have a baby and it uses its <radical>mouth</radical> to <kanji>nurse</kanji> from your post-marriage boobs. Yes, babies nurse from breasts. Get over it, kids.<br><br>

- Hint: You waited until your wedding to have your baby and all it seems to do with its mouth is want to nurse. It doesn't cry, which is nice, but it doesn't laugh or talk either."	<reading><jp>ほ</jp></reading>	<jp>ほぐく, ふく</jp>	None	ほ	"The baby wants to <kanji>nurse</kanji> all day and the only thing you can seem to do at the same time is <reading>hoe</reading> (<jp>ほ</jp>) your garden. You hold the baby to your breast with one arm and hoe little rows with the other. It's actually a great workout and a nice way to spend time!<br><br>

- Hint: This hoe has really helped you get through nursing. You think you'll keep this up even after your baby is weened off! Hoeing the garden is your new favorite hobby!"
54	且	Also	Top Hat	且	"If you want to wear a <radical>top hat</radical> you <kanji>also</kanji> have to wear a suit to go with it. You can't just wear a top hat, that just doesn't look right. When you think top hat, think about what you also need with it.<br><br>

- Hint: Picture all the things you also need. A suit, a tie, a monocle, some shiny shoes. There's also ... something... else. What is it?"	<jp>しょ, しょう, そ</jp>	<reading><jp>か</jp></reading>	None	か	"You have a top hat and all the clothes that go with it but you <kanji>also</kanji> need a nice <reading>ca</reading>r (<jp>か</jp>) too! You can't just get all dressed up and then have no way to get anywhere to show it off.<br><br>

- Hint: Think about all the things you also need when you wear a top hat. The car is probably the most important addition. Otherwise no one can see the top hat in the first place!"
54	鎌	Sickle,Scythe	Gold,Mona Lisa	金,兼	"You cast the <radical>Mona Lisa</radical> in <radical>gold</radical> and attach it to a stick to turn it into a <kanji>sickle</kanji>! It's really big and bulky, but when you swing it fast enough your new sickle cuts lots of wheat! Just don't tell anyone what you did with the famous Mona Lisa painting and you should be able to get away with this!<br><br>

- Hint: Imagine wielding your gold Mona Lisa sickle. It's sooo heavy, but it's really shiny and it cuts grass and wheat pretty well!"	<jp>けん, れん</jp>	<reading><jp>かま</jp></reading>	None	かま	"Now that you've turned the Mona Lisa into a <kanji>sickle</kanji>, you have to change the little description under its name in the Louvre. You draw a giant <reading>comma</reading> (<jp>かま</jp>) next to ""Mona Lisa"" and write ""THE SICKLE."" Then you shove it back on the wall as best you can.<br><br>

- Hint: Hear all the guests say, ""Mona Lisa... comma the sickle? WHAT'S HAPPENED HERE?!"" As panic ensues. You like your addition and you're very proud."
54	謡	Noh Chanting,Noh Chant	Say,Satellite	"言,<i class=""radical-satellite""></i>"	"Whatever you <radical>say</radical> through a <radical>satellite</radical> turns into <kanji>Noh chanting</kanji>. It gets all drawn out and distorted from going through the satellite, which makes it SOUND like Noh chanting at least.<br><br>

- Hint: Say whatever you want and send it up to the satellite. Now imagine listening to it when it comes back and hearing beautiful, deep Noh chanting back!"	<reading><jp>よう</jp></reading>	<jp>うた</jp>	None	よう	"While you're fake <kanji>Noh chanting</kanji> you have to pause every few minutes to take a bite of <reading>yo</reading>gurt (<jp>よう</jp>). Yogurt is good for the throat! At least you think it is. It's not like you're actually chanting, the satellite is doing all the real work.<br><br>

- Hint: Watch closely the next time you go to a Noh play. See the man Noh chanting? Watch close enough and you'll see him eat a scoop of yogurt every once in a while."
54	疾	Rapidly,Rapid	Sick,Arrow	疒,矢	"A <radical>sick</radical>ness that hits you like an <radical>arrow</radical> will do its gross work <kanji>rapidly</kanji>. It's not a good thing, you're gonna get really sick really fast.<br><br>

- Hint: Picture this rapid sickness spreading through your body like a cartoon arrow ricocheting through your body. Yuck!"	<reading><jp>しつ</jp></reading>	<jp>はや</jp>	None	しつ	"This <kanji>rapid</kanji> sickness makes your head pound like there's a <reading>shih tzu</reading> (<jp>しつ</jp>) yapping and barking nonstop. And it's making you sh*t a lot.<br><br>

- Hint: Imagine getting sick this rapidly. All of a sudden, there's a shih tzu barking in your head, it hurts! And... oh no, where's the toilet?!"
54	庶	All,Bastard	Yurt,Boil	"<i class=""radical-yurt""></i>,灬"	"Who goes into their <radical>yurt</radical> to <radical>boil</radical> things? <kanji>All</kanji> the people you've ever known. You don't boil things outside, are you crazy?<br><br>

- Hint: Wait, you're telling me all people don't do the same things? Excuse me?"	<reading><jp>しょ</jp></reading>	None	None	しょ	"Here, <kanji>all</kanji> the people I know do this, so just let me <reading>show</reading> (<jp>しょ</jp>) you how. First you go into your yurt, hey! Pay attention and watch what I'm showing you.<br><br>

- Hint: Okay, now that I've shown you what to do, you're just like all of us."
54	粛	Solemn	Wolverine,Stick,Legs,Rice	"ヨ,<i class=""radical-stick""></i>,儿,米"	"A <radical>wolverine</radical> that <radical>stick</radical>s its <radical>legs</radical> in <radical>rice</radical> will become very <kanji>solemn</kanji>, very fast. This is weird to you because wolverines always seem so happy. Well his dad died from his legs getting stuck in rice, so just leave the poor solemn creature alone.<br><br>

- Hint: Imagine if your dad died from getting his legs stuck in some rice, now feel solemn too."	<reading><jp>しゅく, すく</jp></reading>	<jp>つつし</jp>	None	しゅく, すく	"Remember how <kanji>solemn</kanji> wolverine looked when his dad died? You hated seeing him like this so you ran up and <reading>shook</reading> (<jp>しゅく</jp>) him. You shook the solemn sadness right out of him! You should do that again now!<br><br>

- Hint: Imagine seeing how violently you shook him. You shook him so hard his solemn mood disappeared! "
54	勲	Merit	Heavy,Power,Boil	重,力,灬	"You're in a really important position, <radical>heavy</radical> with <radical>power</radical>, but you can't carry all of that around with you, so you <radical>boil</radical> it all down to just a few <kanji>merit</kanji>s.<br><br>

- Hint: Most people in places heavy with power, like the scouts, boil down all of their responsibilities and accomplishments this way into merit badges."	<reading><jp>くん</jp></reading>	<jp>いさお</jp>	None	くん	"The only problem with consolidating your <kanji>merit</kanji>s like this is that rac<reading>coon</reading>s (<jp>くん</jp>) are always trying to steal them. Raccoons really like shiny, small things. Like, say, the physical representation of all your personal and professional merits.<br><br>

- Hint: This is why you never see a military officer or a girl scout leaving their merit badges out in the open. They pin them right onto their clothes. Otherwise the raccoons would come."
53	葵	Hollyhock	Flowers,Tent,Heaven	艹,癶,天	"<radical>Flowers</radical> that are thought to be little <radical>tent</radical>s sent from <radical>heaven</radical> are <kanji>hollyhock</kanji>s. They're shaped almost like little teepees and would make the perfect tent for a faerie or a little yokai! <br><br>

- Hint: Picture a tiny yokai using a hollyhock as a tent. Aww cute!"	<jp>き</jp>	<reading><jp>あおい</jp></reading>	None	あおい	"<kanji>Hollyhock</kanji>s are mostly <reading><jp>あおい</jp></reading> (blue) because they copy the color of the heavens, where they came from.<br><br>

- Hint: Imagine yourself in a field of hollyhocks and the <jp>あおい</jp> of them match the <jp>あおい</jp> of the heavens! It's like you're standing on a giant flower filled mirror of the sky."
53	緋	Scarlet	Thread,Criminal	糸,非	"The <radical>thread</radical>s a <radical>criminal</radical> wears will always be <kanji>scarlet</kanji>. Scarlet is the color of freshly spilt blood, which is why bad guys wear it so much.<br><br>

- Hint: Picture a person wearing all scarlet all the time. Don't they give you a criminal-y vibe?"	<reading><jp>ひ</jp></reading>	<jp>あか, あけ</jp>	None	ひ	"This <kanji>scarlet</kanji> color holds a lot of <reading>he</reading>at (<jp>ひ</jp>). Scarlet is the color of fire, and it has the heat of fire too.<br><br>

- Hint: Picture a criminal, covered in this scarlet thread, heat radiating off of him."
